,postID,postTitle,postTime,Author,IP,Link,PushCount,BooCount,ArrorCount
115,1T7YUad9,[問卦] 新聞禁政治人物名字真的是好事嗎？,Fri Jul  5 00:21:51 2019,ericisfish (台中李宗瑞),36.239.41.193,https://www.ptt.cc/bbs/Gossiping/M.1562257316.A.9C9.html,322,38,382
116,1T7ZVk1R,[問卦] 館長是不是台灣真正的王？,Fri Jul  5 01:31:24 2019,friedrich (friedrich),114.24.129.111,https://www.ptt.cc/bbs/Gossiping/M.1562261486.A.05B.html,320,28,72
117,1T7cOTMI,Re: [問卦] 新聞禁政治人物名字真的是好事嗎？,Fri Jul  5 04:48:25 2019,puppyvivi (打哈欠),61.61.78.72,https://www.ptt.cc/bbs/Gossiping/M.1562273309.A.592.html,469,61,422
118,1T7dUOkG,[新聞] 出訪過境美國　蔡英文：感受美方誠意相待,Fri Jul  5 06:03:02 2019,MoriiKaho (牡羊座女孩),114.24.98.24,https://www.ptt.cc/bbs/Gossiping/M.1562277784.A.B90.html,169,42,65
119,1T7eAVUn,"[問卦] 這個  ☁
怎麼這麼奇怪?",Fri Jul  5 06:50:05 2019,zxasqw0246 (oyoy),130.245.192.29,https://www.ptt.cc/bbs/Gossiping/M.1562280607.A.7B1.html,1005,22,551
120,1T7fR9sg,[問卦] 廠公蟑螂五毛是不是集體崩潰了,Fri Jul  5 08:16:05 2019,oz5566 (夏洛克。福爾摩斯),36.229.216.201,https://www.ptt.cc/bbs/Gossiping/M.1562285769.A.DAA.html,166,17,96
121,1T7g4nqr,Re: [新聞] 21歲甜美病嬌女刺殺愛男　「我太喜歡他，,Fri Jul  5 09:00:31 2019,uei1201 (新八),114.33.34.20,https://www.ptt.cc/bbs/Gossiping/M.1562288433.A.D35.html,283,26,105
122,1T7gYDGw,[問卦] 黨工是不是集體崩潰了？,Fri Jul  5 09:31:54 2019,w1230319 (龜山金城武),39.8.43.12,https://www.ptt.cc/bbs/Gossiping/M.1562290317.A.43A.html,170,14,90
123,1T7get0Q,Re: [問卦] 日本妹子這麼騷嗎？？,Fri Jul  5 09:39:00 2019,goodsmallman (@@),119.242.25.127,https://www.ptt.cc/bbs/Gossiping/M.1562290743.A.01A.html,326,14,59
124,1T7gt4ZJ,[新聞] 高雄地標85大樓「君鴻酒店」　驚傳最快,Fri Jul  5 09:54:08 2019,MatheFuck (媽英告),113.196.187.152,https://www.ptt.cc/bbs/Gossiping/M.1562291652.A.8D3.html,186,11,60
125,1T7hV6lL,Re: [問卦] 新聞禁政治人物名字真的是好事嗎？,Fri Jul  5 10:36:52 2019,senma (ライフ☆ライン),114.136.18.187,https://www.ptt.cc/bbs/Gossiping/M.1562294214.A.BD5.html,227,108,270
126,1T7hw9qX,[問卦] 吳宗憲憲哥 我可以問一個問題嗎？,Fri Jul  5 11:05:43 2019,gostjoke (鬼笑話),107.77.228.117,https://www.ptt.cc/bbs/Gossiping/M.1562295945.A.D21.html,192,32,111
127,1T7iD1ES,Re: [問卦] 新聞禁政治人物名字真的是好事嗎？,Fri Jul  5 11:25:51 2019,royroy666 (老鼠),118.170.190.153,https://www.ptt.cc/bbs/Gossiping/M.1562297153.A.39C.html,250,17,178
128,1T7iiye3,[問卦] 台灣有什麼是比日本進步的嗎？,Fri Jul  5 11:59:54 2019,dkl1027 (凱文),101.8.193.221,https://www.ptt.cc/bbs/Gossiping/M.1562299196.A.A03.html,291,13,131
129,1T7ikoDj,[問卦] 版主484擋到公關公司賺錢,Fri Jul  5 12:01:52 2019,smallminhaha (海Neptuneee王),223.137.244.168,https://www.ptt.cc/bbs/Gossiping/M.1562299314.A.36D.html,155,9,87
130,1T7jBgoV,[爆卦] 跳板幫已知及疑似剩餘ID投票分析,Fri Jul  5 12:32:39 2019,cycling (來咬我啊笨蛋),211.20.147.161,https://www.ptt.cc/bbs/Gossiping/M.1562301162.A.C9F.html,207,54,180
131,1T7jf2Mg,[問卦] 大谷今天生日 該怎麼慶祝？（發錢）,Fri Jul  5 13:03:58 2019,yuechen (千年萬年 我永遠在),59.115.209.205,https://www.ptt.cc/bbs/Gossiping/M.1562303042.A.5AA.html,144,2,14
132,1T7kJgcn,[爆卦] 高市議會是不是欠薪了？？,Fri Jul  5 13:49:26 2019,RecluseMF (火風),115.82.144.49,https://www.ptt.cc/bbs/Gossiping/M.1562305770.A.9B1.html,146,16,44
133,1T7kM2xz,[新聞] 路邊燒雞太美味爆紅 引警關切…老闆竟是,Fri Jul  5 13:51:59 2019,tooth9 (牙仙),118.167.172.32,https://www.ptt.cc/bbs/Gossiping/M.1562305922.A.EFD.html,152,5,46
134,1T7kV88R,Re: [問卦] 版主484擋到公關公司賺錢,Fri Jul  5 14:01:39 2019,OyAlbert (蛋黃溫),223.141.246.132,https://www.ptt.cc/bbs/Gossiping/M.1562306504.A.21B.html,225,38,136
135,1T7kwose,[爆卦] 版主擋蟑螂財路，我也來分享一下蟑螂路數,Fri Jul  5 14:31:12 2019,Paws (苔哥),111.241.58.189,https://www.ptt.cc/bbs/Gossiping/M.1562308274.A.DA8.html,369,17,256
136,1T7kyXcf,[新聞] 柯劉會壓軸登場！柯文哲5點西郊賓館會劉,Fri Jul  5 14:33:02 2019,rhino0314 (鬼島夢想家),220.136.68.217,https://www.ptt.cc/bbs/Gossiping/M.1562308385.A.9A9.html,165,43,79
137,1T7k_BGV,賀「鐵路警多1缺」！屁孩警要哭哭了下場出爐…,Fri Jul  5 14:35:53 2019,mattiswe098 (),118.163.247.142,https://www.ptt.cc/bbs/Gossiping/M.1562308555.A.41F.html,186,33,120
138,1T7lAmAP,[新聞] 重頭戲「柯劉會」下午5時登場 北市府火速,Fri Jul  5 14:48:13 2019,reason825 (reason),122.121.54.149,https://www.ptt.cc/bbs/Gossiping/M.1562309296.A.299.html,241,78,164
139,1T7lc7Ab,Re: [問卦] 版主484擋到公關公司賺錢,Fri Jul  5 15:17:25 2019,zalora (lara),42.75.90.130,https://www.ptt.cc/bbs/Gossiping/M.1562311047.A.2A5.html,201,73,161
140,1T7llZ-U,[新聞] 蔡總統臉書宣示 立院下會期完成「中共代,Fri Jul  5 15:27:27 2019,Damp (丹恩),36.224.249.19,https://www.ptt.cc/bbs/Gossiping/M.1562311651.A.F9E.html,175,29,62
141,1T7lv6Y1,Re: [問卦] 新聞禁政治人物名字真的是好事嗎？,Fri Jul  5 15:37:38 2019,jeans520 (偽鈞子),1.160.22.153,https://www.ptt.cc/bbs/Gossiping/M.1562312262.A.881.html,194,28,147
142,1T7mo9D7,Re: [問卦] 新聞禁政治人物名字真的是好事嗎？,Fri Jul  5 16:38:31 2019,RandyXiao (RandyXiao),36.227.20.17,https://www.ptt.cc/bbs/Gossiping/M.1562315913.A.347.html,406,238,397
143,1T7nZcUk,[新聞] 破天荒！柯文哲會劉結一臉書直播 市府：,Fri Jul  5 17:31:14 2019,"HTC92 (中  国
台  湾
人的驕傲-92共識)",114.44.170.111,https://www.ptt.cc/bbs/Gossiping/M.1562319078.A.7AE.html,487,215,508
144,1T7nfdGq,[爆卦] 中國拳王失聯兩天，館長：你現在就可以,Fri Jul  5 17:37:41 2019,jack8587 (james),42.77.13.25,https://www.ptt.cc/bbs/Gossiping/M.1562319463.A.434.html,550,28,282
145,1T7oJlj_,[新聞] 柯文哲上海會劉結一 幕僚開直播被制止並,Fri Jul  5 18:22:37 2019,WiNtErPoWeR (WiNtErPoWeR),163.1.230.4,https://www.ptt.cc/bbs/Gossiping/M.1562322159.A.B7F.html,514,93,408
146,1T7oNEor,[問卦] 看一堆公關公司ID崩潰484很爽,Fri Jul  5 18:26:18 2019,mirac1e (月下美人),211.20.1.53,https://www.ptt.cc/bbs/Gossiping/M.1562322382.A.CB5.html,466,49,193
147,1T7oNyph,[新聞]柯文哲會劉結一 創首例臉書直播10分後斷訊,Fri Jul  5 18:27:06 2019,fta168 (55),111.241.88.93,https://www.ptt.cc/bbs/Gossiping/M.1562322428.A.CEB.html,156,16,88
148,1T7oj_zb,Re: [新聞] 柯文哲上海會劉結一 幕僚開直播被制止並,Fri Jul  5 18:50:37 2019,miler22020 (orz),42.73.28.144,https://www.ptt.cc/bbs/Gossiping/M.1562323839.A.F65.html,222,27,124
149,1T7pD6uQ,[新聞] 柯文哲會劉結一直播遭陸方打斷 原來市府,Fri Jul  5 19:23:47 2019,omanorboyo (omanorboyo),220.129.120.5,https://www.ptt.cc/bbs/Gossiping/M.1562325830.A.E1A.html,303,50,262
150,1T7pZCaD,[新聞] 國台辦主任飛上海見柯文哲 重申：兩岸遵,Fri Jul  5 19:47:22 2019,bobmarly (看到毛了),118.169.10.43,https://www.ptt.cc/bbs/Gossiping/M.1562327244.A.90D.html,361,82,265
151,1T7pjyG1,[問卦] 有人注意到今晚的台北101嗎？,Fri Jul  5 19:58:49 2019,Anddyliu (安滴滴),42.73.88.54,https://www.ptt.cc/bbs/Gossiping/M.1562327932.A.401.html,1024,11,97
152,1T7q2P7g,[新聞] 武漢人抗議中共興建焚化爐　解放軍戰車進駐畫面曝光！,Fri Jul  5 20:20:38 2019,uret (優瑞),111.241.88.93,https://www.ptt.cc/bbs/Gossiping/M.1562329241.A.1EA.html,162,10,73
153,1T7qG_-d,[新聞] 男罹直腸癌末 允諾妻與4幼兒「一起奮鬥」,Fri Jul  5 20:36:11 2019,iXXXXGAY5566 (我非四叉貓 有恩怨請找牠),123.194.139.202,https://www.ptt.cc/bbs/Gossiping/M.1562330175.A.FA7.html,133,2,21
154,1T7qhp4n,Re: [新聞] 劉結一提「我們都是中國人」柯文哲說出,Fri Jul  5 21:04:48 2019,KGarnett05 (I Take Five),36.239.60.94,https://www.ptt.cc/bbs/Gossiping/M.1562331891.A.131.html,228,25,126
155,1T7rd-6q,[爆卦] 高雄觀光節 韓粉通關密語入住「更貴」,Fri Jul  5 22:09:00 2019,rick102233 (),39.8.62.242,https://www.ptt.cc/bbs/Gossiping/M.1562335742.A.1B4.html,192,10,71
156,1T7rhzVJ,[新聞] 最高敬意！ 101點燈感謝陳俊朗、李承翰,Fri Jul  5 22:13:15 2019,FourOneJ (41j),114.137.183.138,https://www.ptt.cc/bbs/Gossiping/M.1562335997.A.7D3.html,432,0,44
157,1T7rtpmj,Re: [新聞] 影／「柯劉會」直播像偷拍　中方：不要錄,Fri Jul  5 22:25:53 2019,windsine (未落柳絮),101.9.52.189,https://www.ptt.cc/bbs/Gossiping/M.1562336755.A.C2D.html,168,47,88
158,1T7rzqZQ,Re: [爆卦] 明翰3C開幕10週年 老人站出來!!,Fri Jul  5 22:32:18 2019,connyli (明翰3C),42.73.151.65,https://www.ptt.cc/bbs/Gossiping/M.1562337140.A.8DA.html,144,1,19
159,1T7r_brQ,Re: [新聞] 劉結一提「我們都是中國人」柯文哲說出,Fri Jul  5 22:34:09 2019,HYUNABLUE (),111.240.169.217,https://www.ptt.cc/bbs/Gossiping/M.1562337253.A.D5A.html,260,54,200
160,1T7sKrDS,Re: [新聞] 可錄影搞錯成直播 柯文哲:我們小朋友弄錯,Fri Jul  5 22:56:50 2019,TSMConduty (台積輪班星君 aka 柯學家),123.194.181.72,https://www.ptt.cc/bbs/Gossiping/M.1562338613.A.35C.html,193,24,101
161,1T7sX8am,[新聞] 接受林志成挑戰！館長：出張嘴想紅？ 我,Fri Jul  5 23:09:56 2019,DuDu (Doc),123.241.128.173,https://www.ptt.cc/bbs/Gossiping/M.1562339400.A.930.html,138,5,53
162,1T7t1CWM,[新聞] 總統：將完成「中共代理人」修法,Fri Jul  5 23:44:09 2019,DOOHDLIHC (董事長),1.165.177.20,https://www.ptt.cc/bbs/Gossiping/M.1562341452.A.816.html,528,59,182
163,1T7t1Xgf,[新聞] 要打去擂台打！林志成2點聲明嗆館長：這才是武者精神,Fri Jul  5 23:44:30 2019,kenny1300175 (蘇湖),118.167.67.223,https://www.ptt.cc/bbs/Gossiping/M.1562341473.A.AA9.html,320,80,211
164,1T7tH6LT,Re: [新聞] 影／與劉結一會面直播被阻止？　柯文哲：,Sat Jul  6 00:01:08 2019,sunyeah (   湯元嗎),36.225.163.70,https://www.ptt.cc/bbs/Gossiping/M.1562342470.A.55D.html,176,38,336
165,1T7vFW5A,Re: [新聞] 影／「柯劉會」直播像偷拍　中方：不要錄,Sat Jul  6 02:15:57 2019,senma (ライフ☆ライン),1.162.218.219,https://www.ptt.cc/bbs/Gossiping/M.1562350560.A.14A.html,147,19,124
166,1T7veUkV,[爆卦] 館長：再給你最後機會！今晚8點！戰！,Sat Jul  6 02:42:36 2019,godspeed933 (一路順風),180.217.73.252,https://www.ptt.cc/bbs/Gossiping/M.1562352158.A.B9F.html,204,14,183
167,1T7wf-0X,[公告] 水桶 分身帳號,Sat Jul  6 03:52:25 2019,ReDmango (10K高清天才小釣手),58.114.25.142,https://www.ptt.cc/bbs/Gossiping/M.1562356350.A.021.html,154,36,141
168,1T7zPEQe,[新聞] 澎湖行車糾紛 遊客糾眾尾隨民眾返家引爆,Sat Jul  6 06:59:24 2019,asseee (一一一),42.76.135.50,https://www.ptt.cc/bbs/Gossiping/M.1562367566.A.6A8.html,182,22,72
169,1T7_G8-9,[問卦] 這樣吧!林志成打贏館長我給50萬,Sat Jul  6 09:06:08 2019,gn01765288 (金庸),110.50.141.69,https://www.ptt.cc/bbs/Gossiping/M.1562375176.A.F89.html,614,27,202
170,1T80k-5j,[新聞] 柯文哲訪滬臉書直播受阻 「一家親」成笑話,Sat Jul  6 10:46:59 2019,Articuno (水噹噹),220.141.138.130,https://www.ptt.cc/bbs/Gossiping/M.1562381246.A.16D.html,222,43,155
171,1T81H8Px,[爆卦] 加州剛剛又大地震,Sat Jul  6 11:23:48 2019,gostjoke (鬼笑話),98.180.147.157,https://www.ptt.cc/bbs/Gossiping/M.1562383432.A.67B.html,166,7,76
172,1T81oxjQ,[新聞] 【直播？錄影？】柯文哲指「小朋友弄錯」,Sat Jul  6 11:59:53 2019,amurorei (大律師是甚麼，好吃嗎？),118.170.52.91,https://www.ptt.cc/bbs/Gossiping/M.1562385595.A.B5A.html,330,41,202
173,1T8272eO,[問卦] 今晚林志成擊敗館長我加碼到百萬獎金,Sat Jul  6 12:21:19 2019,gn01765288 (金庸),180.217.137.146,https://www.ptt.cc/bbs/Gossiping/M.1562386882.A.A18.html,903,28,145
174,1T82F60d,Re: [問卦]館長921救災真的需要這樣？,Sat Jul  6 12:29:55 2019,tinytod (22),111.184.180.73,https://www.ptt.cc/bbs/Gossiping/M.1562387398.A.027.html,213,6,117
175,1T834vCt,[爆卦] 臺北市搭公車小心公車司機騙錢,Sat Jul  6 13:27:19 2019,s84629 (wizkhaaaaa),42.72.58.31,https://www.ptt.cc/bbs/Gossiping/M.1562390841.A.337.html,207,30,147
176,1T83GH7x,Re: [新聞] 雙城論壇直播中斷 柯文哲：這烏龍嘛、我,Sat Jul  6 13:39:26 2019,miler22020 (orz),111.71.41.37,https://www.ptt.cc/bbs/Gossiping/M.1562391569.A.1FB.html,193,33,162
177,1T83-To6,Re: [問卦] 為何有鄉民不情願去政黑板討論政治,Sat Jul  6 14:28:43 2019,DaDadergeege (Kyle),123.193.83.95,https://www.ptt.cc/bbs/Gossiping/M.1562394525.A.C86.html,206,37,166
178,1T84Kjmq,[新聞] 丁守中再戰柯P 傳奇律師出馬 主打4點後違,Sat Jul  6 14:52:27 2019,Perl6 (Perl6),59.127.113.43,https://www.ptt.cc/bbs/Gossiping/M.1562395949.A.C34.html,225,21,103
179,1T852YAe,Re: [問卦] 今晚林志成擊敗館長我加碼到百萬獎金,Sat Jul  6 15:41:18 2019,GTOKevin (K),104.32.215.91,https://www.ptt.cc/bbs/Gossiping/M.1562398882.A.2A8.html,399,4,61
180,1T85YT-4,[新聞] 柯文哲稱柯劉會直播是小朋友弄錯　朱立倫,Sat Jul  6 16:15:23 2019,sgzt (sgzt),111.240.95.39,https://www.ptt.cc/bbs/Gossiping/M.1562400925.A.F84.html,191,22,94
181,1T85ga12,[新聞] 獨／松山車站驚傳男子逃票強搭區間車　4,Sat Jul  6 16:24:02 2019,vic2211 (我是vic),61.230.104.48,https://www.ptt.cc/bbs/Gossiping/M.1562401444.A.042.html,236,31,122
182,1T86I9J7,[新聞] 韓國瑜夫婦雲林豪華農舍曝光！今雇工拆,Sat Jul  6 17:06:11 2019,mdxfive (哈囉！妳好嗎？衷心感謝),114.26.117.138,https://www.ptt.cc/bbs/Gossiping/M.1562403977.A.4C7.html,200,45,110
183,1T86LXhH,[問卦] 有沒有逛店長腿短褲妹的卦？,Sat Jul  6 17:09:51 2019,Forthelife (我認為暱稱一定要全填滿),49.218.19.231,https://www.ptt.cc/bbs/Gossiping/M.1562404193.A.AD1.html,200,34,44
184,1T86XLO0,[問卦] (急)有人在桃機撿到戒指嗎？(在線等),Sat Jul  6 17:22:27 2019,jesus1102 (歐斯大),49.216.178.164,https://www.ptt.cc/bbs/Gossiping/M.1562404949.A.600.html,292,8,81
185,1T86YAJT,Re: [問卦] 為何有鄉民不情願去政黑板討論政治,Sat Jul  6 17:23:20 2019,arthurpan (arthurpan),101.9.146.9,https://www.ptt.cc/bbs/Gossiping/M.1562405002.A.4DD.html,521,226,432
186,1T882wfD,[問卦] 今年過了一半，你認為那一件最智障,Sat Jul  6 19:06:32 2019,doggy1985 (火鍋人),49.217.36.85,https://www.ptt.cc/bbs/Gossiping/M.1562411194.A.A4D.html,152,16,67
187,1T88JxiL,[新聞] 韓粉暴衝!高雄觀光日公然飆罵支持罷免女,Sat Jul  6 19:24:40 2019,MAGPUL (magpul gun),42.72.225.21,https://www.ptt.cc/bbs/Gossiping/M.1562412283.A.B15.html,517,53,201
188,1T88K-Oc,[新聞] 韓國瑜夫婦豪華農舍有無違建?雲縣府:根本,Sat Jul  6 19:25:47 2019,befly10015 (befly),118.171.64.70,https://www.ptt.cc/bbs/Gossiping/M.1562412350.A.626.html,132,18,69
189,1T88brDr,[新聞] 影／罷免韓國瑜！高雄名甜點免費送　韓粉竟登門怒罵：去死,Sat Jul  6 19:43:46 2019,binary0602 (小工人),42.73.199.99,https://www.ptt.cc/bbs/Gossiping/M.1562413429.A.375.html,296,23,133
190,1T88cMG8,[問卦] 酒店妹cosplay反罷工空姐 喝勝！,Sat Jul  6 19:44:20 2019,Huoyichung (路易),39.12.10.128,https://www.ptt.cc/bbs/Gossiping/M.1562413462.A.408.html,126,8,85
191,1T88tGyu,[爆卦] PTT風雲人物/流行語大賞推薦剩10天(發錢),Sat Jul  6 20:02:22 2019,a3225737 (轟),118.161.4.52,https://www.ptt.cc/bbs/Gossiping/M.1562414544.A.F38.html,273,0,21
192,1T89u3w5,[新聞] 罷韓甜點免費送 韓粉竟登門怒罵去死,Sat Jul  6 21:11:29 2019,QQgirl (台灣賈靜雯),1.174.138.211,https://www.ptt.cc/bbs/Gossiping/M.1562418691.A.E85.html,268,34,130
193,1T8ACDRf,[新聞] 澎湖海膽開放採捕第6天 已3人溺斃,Sat Jul  6 21:32:58 2019,medama ( ),110.50.138.102,https://www.ptt.cc/bbs/Gossiping/M.1562419981.A.6E9.html,149,13,72
194,1T8Aj30_,[新聞] 中國拳王好大口氣！提5方案戰館長...稱「,Sat Jul  6 22:08:00 2019,proprome (月光寶盒),175.180.98.122,https://www.ptt.cc/bbs/Gossiping/M.1562422083.A.03F.html,469,205,376
195,1T8Apxum,[新聞] 回應「中共代理人」修法 蔡英文：中方對,Sat Jul  6 22:15:20 2019,Tsucomi69 (N9SU3XL3AJ4),114.33.196.118,https://www.ptt.cc/bbs/Gossiping/M.1562422523.A.E30.html,289,72,243
196,1T8Ar8U2,Re: [新聞] 劉結一提告台灣同胞書 柯:諒解各說各該說,Sat Jul  6 22:16:36 2019,senma (ライフ☆ライン),1.162.218.219,https://www.ptt.cc/bbs/Gossiping/M.1562422600.A.782.html,315,33,208
197,1T8A_hnL,[新聞] 台南國小狼師涉性侵 目前掌握受害達26人,Sat Jul  6 22:27:52 2019,jiern (jiern),180.217.233.190,https://www.ptt.cc/bbs/Gossiping/M.1562423275.A.C55.html,181,35,152
198,1T8BYyCz,[新聞] 警破獲大麻園 金主竟是統促黨幹部,Sat Jul  6 23:05:29 2019,createlight (創輝),59.127.237.166,https://www.ptt.cc/bbs/Gossiping/M.1562425532.A.33D.html,203,21,98
199,1T8Be5G_,Re: [新聞] 正妹女大生與豬浮潛…下秒遭3鯊魚狠咬鬥,Sat Jul  6 23:10:58 2019,rrr518 (小籠包獵人),124.218.84.43,https://www.ptt.cc/bbs/Gossiping/M.1562425861.A.43F.html,819,5,94
200,1T8Bphz3,"[爆卦] 葉德嫻:港人無需乞求,極長抗爭冷靜不放棄",Sat Jul  6 23:23:20 2019,LWong (人人期望可達到),219.79.66.224,https://www.ptt.cc/bbs/Gossiping/M.1562426603.A.F43.html,230,8,42
201,1T8FD7Lc,Re: [新聞] 台南國小狼師涉性侵 目前掌握受害達26人,Sun Jul  7 03:15:17 2019,L1ON (我是獅子~(ﾉﾟ▽ﾟ),180.217.164.65,https://www.ptt.cc/bbs/Gossiping/M.1562440519.A.566.html,382,13,130
202,1T8GBz_P,[問卦] G軟單挑館長有多少勝算？(づ・ω・)づ,Sun Jul  7 04:22:19 2019,XArcherX (萬軍無兵),118.166.43.242,https://www.ptt.cc/bbs/Gossiping/M.1562444541.A.FD9.html,417,11,47
203,1T8IAjm_,[問卦] 這裡多少人經歷過921？,Sun Jul  7 06:37:31 2019,Strokes (狗沒拿賽),61.230.16.64,https://www.ptt.cc/bbs/Gossiping/M.1562452653.A.C3F.html,311,4,213
204,1T8LTWcx,[爆卦] 向少女銅像吐口水 犯人韓國人 5ch...,Sun Jul  7 10:22:22 2019,taotzu (╮(╯▽╰),223.139.78.9,https://www.ptt.cc/bbs/Gossiping/M.1562466144.A.9BB.html,291,21,78
205,1T8LVtnq,[新聞] 大馬炸魚釀禍 2中國潛水客被炸死 教練傷重,Sun Jul  7 10:24:42 2019,Barcarolle (涓涓流水),220.141.122.195,https://www.ptt.cc/bbs/Gossiping/M.1562466295.A.C74.html,174,38,127
206,1T8M7-Jq,[爆卦] 高雄國際觀光節字體無授權擅用,Sun Jul  7 11:07:40 2019,vm03vm03 (蟑螂小強),1.173.66.243,https://www.ptt.cc/bbs/Gossiping/M.1562468862.A.4F4.html,236,17,47
207,1T8MJm1_,Re: [問卦] 今晚林志成擊敗館長我加碼到百萬獎金,Sun Jul  7 11:20:12 2019,gn01765288 (金庸),110.50.152.154,https://www.ptt.cc/bbs/Gossiping/M.1562469616.A.07F.html,458,8,73
208,1T8MVCGd,Re: [爆卦] 一位藍底鑲白旗政治幕僚的真心話,Sun Jul  7 11:32:27 2019,bird5566 (伯德55566),111.242.11.1,https://www.ptt.cc/bbs/Gossiping/M.1562470348.A.427.html,316,146,353
209,1T8Mi_Kn,Re: [爆卦] 一位藍底鑲白旗政治幕僚的真心話,Sun Jul  7 11:47:08 2019,ericisfish (台中李宗瑞),61.227.133.111,https://www.ptt.cc/bbs/Gossiping/M.1562471231.A.531.html,142,7,67
210,1T8M-fwL,Re: [爆卦] 一位藍底鑲白旗政治幕僚的真心話,Sun Jul  7 12:05:58 2019,schizophrena (),123.195.47.122,https://www.ptt.cc/bbs/Gossiping/M.1562472361.A.E95.html,138,6,81
211,1T8NBjFE,[問卦] 有沒有遮蔽短褲妹的卦？,Sun Jul  7 12:19:55 2019,Forthelife (我認為暱稱一定要全填滿),49.216.133.143,https://www.ptt.cc/bbs/Gossiping/M.1562473197.A.3CE.html,237,48,53
212,1T8NHZUd,Re: [爆卦] 一位藍底鑲白旗政治幕僚的真心話,Sun Jul  7 12:26:09 2019,a000000000 (能量循環教),24.130.196.136,https://www.ptt.cc/bbs/Gossiping/M.1562473571.A.7A7.html,402,75,133
213,1T8NR3Yr,[問卦] Ptt是什麼板都可以存在嗎？,Sun Jul  7 12:36:17 2019,Bainite (黑羽毛 ┐(′д`),114.137.200.15,https://www.ptt.cc/bbs/Gossiping/M.1562474179.A.8B5.html,142,18,40
214,1T8NY7-n,[新聞] 黃國昌：別再讓藍、綠兩黨立委過半,Sun Jul  7 12:43:48 2019,johnny790218 (全知),61.216.147.167,https://www.ptt.cc/bbs/Gossiping/M.1562474631.A.FB1.html,333,66,176
215,1T8NgWww,Re: [爆卦] 一位藍底鑲白旗政治幕僚的真心話,Sun Jul  7 12:52:45 2019,ipad6255 (愛配舞舞),61.219.150.139,https://www.ptt.cc/bbs/Gossiping/M.1562475168.A.EBA.html,121,2,51
216,1T8Nk-Gb,Re: [爆卦] 一位藍底鑲白旗政治幕僚的真心話,Sun Jul  7 12:57:31 2019,simonkko (風無殤),36.226.146.101,https://www.ptt.cc/bbs/Gossiping/M.1562475454.A.425.html,305,13,104
217,1T8N_YBc,Re: [爆卦] 一位藍底鑲白旗政治幕僚的真心話,Sun Jul  7 13:15:08 2019,Mulice0926 (柴柴),122.146.248.205,https://www.ptt.cc/bbs/Gossiping/M.1562476514.A.2E6.html,348,31,189
218,1T8OMUkZ,Re: [爆卦] 一位藍底鑲白旗政治幕僚的真心話,Sun Jul  7 13:39:40 2019,sariel0322 (sariel),49.159.122.223,https://www.ptt.cc/bbs/Gossiping/M.1562477982.A.BA3.html,202,16,90
219,1T8Omkd1,Re: [參選] arsonlolita,Sun Jul  7 14:07:40 2019,todao (心裡有數),180.217.140.80,https://www.ptt.cc/bbs/Gossiping/M.1562479662.A.9C1.html,138,15,103
220,1T8OoY2k,Re: [爆卦] 一位藍底鑲白旗政治幕僚的真心話,Sun Jul  7 14:09:36 2019,skyabsence (333),125.224.64.156,https://www.ptt.cc/bbs/Gossiping/M.1562479778.A.0AE.html,188,3,87
221,1T8OwYVj,[問卦] 大家真的不擔心反串成真嗎？,Sun Jul  7 14:18:08 2019,gg7965977 (吾郎實況發文機),101.10.67.158,https://www.ptt.cc/bbs/Gossiping/M.1562480290.A.7ED.html,319,57,354
222,1T8PTyb-,[公告] 關於政治文,Sun Jul  7 14:55:54 2019,Bignana (孤鴻寄語默蒼離),110.28.5.11,https://www.ptt.cc/bbs/Gossiping/M.1562482556.A.97E.html,428,187,447
223,1T8PdFb8,"[新聞] 兩岸貿易額 去年逆勢創高 突破2,200億美",Sun Jul  7 15:05:49 2019,obrag (Alley Cat),210.71.60.11,https://www.ptt.cc/bbs/Gossiping/M.1562483151.A.948.html,186,48,185
224,1T8Pe0HP,[公告] 政治文走向 民意調查,Sun Jul  7 15:06:36 2019,ReDmango (10K高清天才小釣手),58.114.25.142,https://www.ptt.cc/bbs/Gossiping/M.1562483200.A.459.html,3271,174,686
225,1T8PmabJ,[問卦] 先知並不寂寞(發錢),Sun Jul  7 15:15:44 2019,purplvampire (阿修雷),180.177.123.190,https://www.ptt.cc/bbs/Gossiping/M.1562483748.A.953.html,161,14,23
226,1T8Q8a-i,Re: [爆卦] 一位藍底鑲白旗政治幕僚的真心話,Sun Jul  7 15:41:18 2019,perceval (摸魚中),1.164.172.182,https://www.ptt.cc/bbs/Gossiping/M.1562485284.A.FAC.html,206,10,98
227,1T8QDn_u,Re: [公告] 關於政治文,Sun Jul  7 15:46:49 2019,RS5566 (懶叫好吃^Q^),101.13.194.27,https://www.ptt.cc/bbs/Gossiping/M.1562485617.A.FF8.html,341,54,214
228,1T8QFCkM,[新聞] 影／追隨機師爸當上「華航副機師」！30歲兒開小鋼砲撞爆頭亡,Sun Jul  7 15:48:03 2019,kiyoe (吉岡),125.231.168.217,https://www.ptt.cc/bbs/Gossiping/M.1562485708.A.B96.html,237,57,96
229,1T8QOL65,Re: [爆卦] 一位藍底鑲白旗政治幕僚的真心話,Sun Jul  7 15:58:11 2019,orinsinal (Rhythm of the Night),1.164.172.182,https://www.ptt.cc/bbs/Gossiping/M.1562486293.A.185.html,269,21,174
